Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
633.824	27.446	-0.006	0.173	0.007	1100.030	0.162
633.856	27.440	-0.006	0.181	-0.001	1107.341	0.166
633.888	27.434	-0.006	0.173	-0.001	1100.030	0.160
633.920	27.440	-0.012	0.173	-0.009	1095.156	0.167
633.952	27.434	-0.012	0.165	0.007	1089.064	0.164
633.984	27.440	-0.006	0.173	0.007	1106.123	0.163
634.016	27.440	0.000	0.165	-0.001	1104.904	0.164
634.048	27.434	-0.006	0.173	0.007	1097.593	0.162
634.080	27.434	0.000	0.181	-0.009	1091.501	0.166
634.112	27.434	-0.006	0.165	0.007	1093.938	0.166
634.144	27.428	0.006	0.173	-0.009	1107.341	0.162
634.176	27.434	0.006	0.173	-0.001	1101.249	0.167
634.208	27.428	-0.012	0.173	-0.009	1095.156	0.162
634.240	27.434	-0.006	0.173	-0.017	1085.409	0.163
634.272	27.434	-0.012	0.165	-0.001	1104.904	0.167
634.304	27.428	0.000	0.165	0.007	1103.686	0.164
634.336	27.422	0.000	0.173	0.007	1097.593	0.169
634.368	27.434	-0.006	0.173	0.007	1091.501	0.163
634.400	27.428	0.000	0.165	0.015	1095.156	0.166
634.432	27.428	-0.006	0.173	-0.001	1107.341	0.167
634.464	27.434	-0.006	0.173	-0.001	1100.030	0.161
634.496	27.428	-0.006	0.173	-0.001	1093.938	0.169
634.528	27.428	-0.006	0.173	-0.001	1087.846	0.167
634.560	27.428	-0.006	0.165	-0.001	1106.123	0.163
634.592	27.416	0.000	0.157	-0.009	1106.123	0.166
634.624	27.422	0.000	0.173	0.007	1097.593	0.161
634.656	27.428	0.000	0.157	0.007	1090.283	0.169
634.688	27.428	0.000	0.165	0.007	1097.593	0.167
634.720	27.428	-0.006	0.157	-0.001	1106.123	0.162
634.752	27.422	-0.012	0.148	0.007	1098.812	0.168
634.784	27.416	-0.006	0.148	-0.001	1091.501	0.161
634.816	27.416	0.000	0.140	0.007	1087.846	0.163
634.848	27.416	-0.006	0.148	-0.001	1107.341	0.168
634.880	27.428	-0.018	0.132	-0.017	1104.904	0.160
634.912	27.409	-0.006	0.140	-0.001	1097.593	0.167
634.944	27.409	0.000	0.140	0.007	1089.064	0.162
634.976	27.422	0.000	0.140	-0.009	1096.375	0.161
635.008	27.422	-0.006	0.140	0.007	1106.123	0.162
635.040	27.409	-0.006	0.148	-0.009	1098.812	0.158
635.072	27.409	0.000	0.148	-0.009	1092.719	0.166
635.104	27.416	0.000	0.140	-0.001	1087.846	0.163
635.136	27.409	-0.006	0.132	-0.009	1106.123	0.160
635.168	27.409	-0.006	0.140	-0.001	1103.686	0.162
635.200	27.416	-0.006	0.148	-0.009	1095.156	0.157
635.232	27.409	-0.006	0.132	-0.001	1089.064	0.164
635.264	27.416	-0.006	0.132	-0.001	1098.812	0.164
635.296	27.416	-0.006	0.132	0.007	1106.123	0.158
635.328	27.409	-0.006	0.124	0.007	1100.030	0.166
635.360	27.409	-0.006	0.132	-0.001	1091.501	0.160
635.392	27.403	-0.012	0.140	0.007	1085.409	0.163
635.424	27.409	0.006	0.140	-0.001	1107.341	0.166
635.456	27.416	-0.018	0.148	0.007	1107.341	0.168
635.488	27.409	-0.012	0.140	-0.001	1096.375	0.168
635.520	27.397	-0.012	0.132	0.007	1087.846	0.161
635.552	27.403	-0.006	0.148	0.007	1095.156	0.164
635.584	27.403	-0.006	0.140	-0.001	1107.341	0.166
635.616	27.409	-0.006	0.157	-0.001	1098.812	0.158
635.648	27.409	-0.006	0.140	0.007	1092.719	0.166
635.680	27.397	-0.006	0.140	-0.001	1087.846	0.166
635.712	27.403	-0.012	0.157	-0.009	1104.904	0.163
635.744	27.391	-0.012	0.148	-0.001	1103.686	0.167
635.776	27.391	-0.012	0.157	-0.009	1093.938	0.161
635.808	27.409	-0.006	0.157	-0.009	1090.283	0.169
635.840	27.397	-0.006	0.157	0.007	1090.283	0.168
635.872	27.397	-0.006	0.157	-0.001	1104.904	0.164
635.904	27.397	-0.006	0.165	-0.009	1098.812	0.169
635.936	27.391	-0.006	0.157	0.007	1091.501	0.161
635.968	27.403	0.000	0.157	0.007	1087.846	0.168
636.000	27.391	0.000	0.148	-0.009	1095.156	0.168
636.032	27.403	0.000	0.148	-0.001	1101.249	0.162
636.064	27.397	-0.006	0.157	-0.009	1096.375	0.167
636.096	27.397	0.000	0.148	0.007	1087.846	0.162
636.128	27.397	-0.006	0.148	0.007	1082.972	0.164
636.160	27.385	-0.006	0.148	-0.001	1103.686	0.166
636.192	27.385	-0.006	0.157	-0.001	1098.812	0.161
636.224	27.385	-0.006	0.148	-0.009	1093.938	0.168
636.256	27.391	0.000	0.140	0.007	1087.846	0.158
636.288	27.391	-0.006	0.140	0.007	1091.501	0.158
636.320	27.385	-0.012	0.148	-0.001	1103.686	0.164
636.352	27.385	-0.006	0.140	0.007	1097.593	0.157
636.384	27.385	-0.006	0.140	0.007	1090.283	0.166
636.416	27.391	-0.006	0.132	-0.009	1086.627	0.162
636.448	27.379	-0.006	0.140	-0.001	1102.467	0.162
636.480	27.385	-0.012	0.132	-0.009	1101.249	0.164
636.512	27.379	-0.012	0.148	-0.001	1093.938	0.158
636.544	27.385	0.000	0.132	0.007	1086.627	0.164
636.576	27.397	-0.012	0.140	-0.001	1091.501	0.166
636.608	27.385	-0.012	0.140	-0.009	1102.467	0.161
636.640	27.403	-0.006	0.124	-0.001	1098.812	0.168
636.672	27.403	0.000	0.116	0.007	1091.501	0.160
636.704	27.391	-0.006	0.132	0.007	1084.190	0.164
636.736	27.385	-0.006	0.107	-0.009	1102.467	0.166
636.768	27.391	-0.006	0.124	-0.001	1101.249	0.162
636.800	27.391	0.006	0.124	-0.001	1093.938	0.168
636.832	27.385	-0.006	0.116	-0.001	1089.064	0.161
636.864	27.397	-0.006	0.116	-0.009	1090.283	0.162
636.896	27.385	-0.006	0.107	0.007	1103.686	0.166
636.928	27.385	0.000	0.116	0.007	1097.593	0.157
636.960	27.385	-0.006	0.116	-0.009	1092.719	0.167
636.992	27.379	-0.012	0.107	-0.001	1092.719	0.161
637.024	27.379	0.000	0.107	-0.009	1100.030	0.162
637.056	27.385	-0.006	0.124	0.007	1102.467	0.164
637.088	27.373	-0.012	0.124	-0.001	1095.156	0.158
637.120	27.379	-0.006	0.132	-0.009	1087.846	0.169
637.152	27.373	-0.018	0.132	-0.001	1089.064	0.164
637.184	27.379	-0.006	0.140	-0.001	1103.686	0.162
637.216	27.373	0.000	0.140	0.007	1098.812	0.168
637.248	27.379	-0.006	0.132	0.007	1091.501	0.161
637.280	27.373	-0.006	0.132	-0.001	1080.535	0.166
637.312	27.373	-0.006	0.140	-0.009	1100.030	0.164
637.344	27.379	-0.006	0.132	-0.001	1100.030	0.161
637.376	27.367	-0.006	0.140	-0.001	1095.156	0.166
637.408	27.373	0.000	0.140	-0.001	1087.846	0.160
637.440	27.379	-0.006	0.148	-0.009	1087.846	0.162
637.472	27.373	-0.006	0.148	0.007	1104.904	0.166
637.504	27.361	-0.012	0.148	0.015	1096.375	0.158
637.536	27.361	-0.006	0.148	0.007	1091.501	0.167
637.568	27.355	0.000	0.157	-0.001	1084.190	0.161
637.600	27.361	-0.006	0.148	0.007	1096.375	0.160
637.632	27.367	0.000	0.165	0.007	1103.686	0.163
637.664	27.361	0.000	0.157	-0.001	1095.156	0.160
637.696	27.361	0.000	0.157	-0.001	1090.283	0.168
637.728	27.355	0.000	0.157	-0.001	1090.283	0.162
637.760	27.361	0.000	0.165	-0.001	1098.812	0.160
637.792	27.355	-0.006	0.173	0.007	1098.812	0.163
637.824	27.361	-0.006	0.173	-0.001	1092.719	0.160
637.856	27.349	-0.006	0.173	-0.001	1087.846	0.167
637.888	27.361	-0.012	0.173	-0.001	1080.535	0.163
637.920	27.361	-0.006	0.165	-0.001	1100.030	0.161
637.952	27.361	0.000	0.165	-0.001	1097.593	0.164
637.984	27.361	0.000	0.157	-0.001	1090.283	0.161
638.016	27.349	0.000	0.173	-0.001	1082.972	0.166
638.048	27.343	0.000	0.173	-0.001	1084.190	0.166
638.080	27.349	-0.018	0.173	-0.001	1100.030	0.162
638.112	27.349	-0.012	0.173	0.007	1095.156	0.166
638.144	27.355	-0.006	0.165	-0.001	1089.064	0.158
638.176	27.349	-0.012	0.181	0.007	1081.753	0.166
638.208	27.349	-0.006	0.173	-0.001	1090.283	0.164
638.240	27.349	-0.012	0.181	-0.001	1098.812	0.163
638.272	27.343	-0.006	0.173	-0.009	1092.719	0.167
638.304	27.361	-0.006	0.165	-0.001	1085.409	0.162
638.336	27.349	0.000	0.165	0.007	1080.535	0.163
638.368	27.336	-0.012	0.173	-0.001	1098.812	0.163
638.400	27.336	-0.006	0.165	-0.001	1097.593	0.162
638.432	27.343	-0.006	0.173	0.007	1090.283	0.167
638.464	27.343	-0.012	0.157	-0.009	1082.972	0.161
638.496	27.343	-0.006	0.165	-0.001	1082.972	0.163
638.528	27.343	-0.006	0.173	0.007	1102.467	0.164
638.560	27.343	-0.006	0.157	0.007	1092.719	0.161
638.592	27.336	-0.006	0.165	-0.001	1090.283	0.168
638.624	27.336	-0.018	0.157	-0.001	1080.535	0.161
638.656	27.349	0.006	0.157	0.007	1091.501	0.163
638.688	27.330	-0.012	0.165	0.015	1096.375	0.167
638.720	27.336	0.006	0.148	-0.001	1091.501	0.162
638.752	27.343	-0.006	0.148	0.007	1086.627	0.169
638.784	27.330	-0.006	0.148	-0.001	1081.753	0.167
638.816	27.336	0.006	0.157	-0.001	1098.812	0.163
638.848	27.336	0.000	0.173	0.015	1096.375	0.164
638.880	27.336	-0.012	0.157	-0.001	1089.064	0.160
638.912	27.330	0.000	0.165	-0.001	1085.409	0.166
638.944	27.330	-0.006	0.157	-0.009	1084.190	0.166
638.976	27.330	0.000	0.165	-0.001	1100.030	0.162
639.008	27.336	0.000	0.173	-0.009	1095.156	0.166
639.040	27.324	-0.006	0.165	-0.001	1087.846	0.160
639.072	27.324	0.000	0.189	-0.001	1080.535	0.164
639.104	27.324	-0.006	0.173	-0.001	1090.283	0.164
639.136	27.324	-0.006	0.165	-0.009	1097.593	0.161
639.168	27.318	0.000	0.173	-0.001	1092.719	0.166
639.200	27.312	-0.006	0.181	-0.001	1085.409	0.160
639.232	27.330	0.000	0.189	-0.001	1078.098	0.164
639.264	27.318	0.000	0.181	-0.001	1096.375	0.166
639.296	27.312	-0.012	0.181	0.007	1096.375	0.161
639.328	27.312	0.000	0.198	-0.001	1090.283	0.167
639.360	27.318	0.000	0.198	0.007	1082.972	0.161
639.392	27.312	0.000	0.206	0.007	1078.098	0.163
639.424	27.318	0.000	0.198	-0.001	1100.030	0.166
639.456	27.306	-0.012	0.214	0.007	1093.938	0.160
639.488	27.318	0.006	0.214	0.007	1087.846	0.168
639.520	27.300	0.000	0.198	-0.001	1080.535	0.158
639.552	27.318	-0.006	0.214	-0.001	1084.190	0.162
639.584	27.306	-0.006	0.214	-0.001	1098.812	0.161
639.616	27.300	-0.006	0.214	0.007	1091.501	0.157
639.648	27.300	0.000	0.214	-0.001	1085.409	0.164
639.680	27.300	-0.006	0.214	0.007	1079.316	0.160
639.712	27.294	-0.006	0.222	0.015	1089.064	0.163
639.744	27.300	-0.006	0.230	-0.001	1096.375	0.162
639.776	27.294	-0.006	0.222	0.007	1091.501	0.157
639.808	27.294	-0.006	0.222	0.007	1085.409	0.168
639.840	27.300	-0.012	0.214	-0.001	1085.409	0.161
639.872	27.288	-0.006	0.222	-0.009	1091.501	0.162
639.904	27.294	-0.006	0.230	0.007	1093.938	0.167
639.936	27.288	-0.006	0.247	0.007	1086.627	0.160
639.968	27.282	-0.006	0.230	0.007	1082.972	0.168
640.000	27.282	-0.006	0.230	0.007	1078.098	0.164
640.032	27.282	0.000	0.239	-0.001	1093.938	0.162
640.064	27.288	0.006	0.239	0.007	1093.938	0.166
640.096	27.276	0.000	0.239	-0.001	1085.409	0.161
640.128	27.282	-0.006	0.222	-0.001	1080.535	0.167
640.160	27.269	0.006	0.239	-0.001	1076.879	0.166
640.192	27.282	-0.006	0.230	-0.009	1095.156	0.162
640.224	27.288	0.000	0.230	-0.001	1092.719	0.166
640.256	27.276	-0.012	0.230	-0.001	1085.409	0.158
640.288	27.276	-0.006	0.230	-0.009	1078.098	0.166
640.320	27.263	-0.006	0.230	0.007	1079.316	0.162
640.352	27.276	-0.006	0.239	-0.001	1096.375	0.161
640.384	27.263	-0.006	0.239	-0.001	1090.283	0.162
640.416	27.276	-0.006	0.230	0.015	1084.190	0.157
640.448	27.276	-0.012	0.230	-0.009	1079.316	0.164
640.480	27.269	-0.018	0.239	0.007	1080.535	0.163
640.512	27.276	0.006	0.239	-0.001	1093.938	0.160
640.544	27.263	-0.006	0.230	0.007	1089.064	0.166
640.576	27.269	-0.012	0.230	-0.001	1080.535	0.158
640.608	27.269	-0.006	0.230	-0.001	1076.879	0.163
640.640	27.263	-0.012	0.230	-0.001	1085.409	0.163
640.672	27.263	-0.006	0.230	-0.001	1091.501	0.161
640.704	27.257	-0.012	0.222	-0.009	1086.627	0.168
640.736	27.263	-0.006	0.239	-0.009	1081.753	0.160
640.768	27.257	-0.006	0.239	0.007	1073.224	0.166
640.800	27.263	-0.012	0.247	-0.001	1090.283	0.166
640.832	27.251	-0.006	0.239	-0.001	1092.719	0.158
640.864	27.245	-0.006	0.255	-0.017	1086.627	0.164
640.896	27.245	0.000	0.255	-0.009	1080.535	0.158
640.928	27.245	-0.006	0.263	-0.001	1074.442	0.161
640.960	27.245	0.000	0.255	-0.001	1092.719	0.163
640.992	27.251	-0.006	0.255	-0.001	1089.064	0.160
641.024	27.251	-0.006	0.255	0.007	1085.409	0.167
641.056	27.239	0.000	0.263	-0.001	1076.879	0.161
641.088	27.245	-0.006	0.263	-0.001	1076.879	0.164
641.120	27.233	-0.006	0.263	0.007	1095.156	0.164
641.152	27.239	-0.012	0.271	-0.009	1086.627	0.158
641.184	27.233	-0.006	0.271	0.015	1084.190	0.169
641.216	27.233	0.000	0.271	-0.009	1076.879	0.162
641.248	27.233	-0.006	0.279	0.007	1081.753	0.162
641.280	27.239	-0.006	0.288	0.007	1092.719	0.167
641.312	27.227	0.000	0.279	0.007	1086.627	0.161
641.344	27.233	-0.006	0.288	-0.017	1081.753	0.169
641.376	27.227	-0.006	0.288	-0.001	1074.442	0.162
641.408	27.239	0.000	0.296	-0.001	1089.064	0.162
641.440	27.221	-0.006	0.288	0.007	1092.719	0.168
641.472	27.221	0.000	0.304	-0.001	1085.409	0.162
641.504	27.215	0.000	0.304	-0.001	1080.535	0.168
641.536	27.215	-0.006	0.304	0.007	1075.661	0.167
641.568	27.209	-0.006	0.296	-0.001	1093.938	0.162
641.600	27.221	-0.006	0.304	-0.009	1090.283	0.163
641.632	27.202	-0.006	0.304	0.007	1085.409	0.161
641.664	27.221	-0.006	0.312	-0.001	1079.316	0.168
641.696	27.202	-0.006	0.304	-0.001	1076.879	0.164
641.728	27.202	-0.006	0.312	-0.001	1093.938	0.162
641.760	27.209	-0.012	0.304	-0.001	1089.064	0.164
641.792	27.209	-0.006	0.304	0.007	1082.972	0.160
641.824	27.196	-0.006	0.304	0.007	1078.098	0.167
641.856	27.202	0.000	0.312	0.007	1080.535	0.162
641.888	27.196	-0.006	0.312	-0.001	1095.156	0.161
641.920	27.196	-0.006	0.329	-0.001	1089.064	0.163
641.952	27.196	-0.006	0.320	-0.001	1082.972	0.158
641.984	27.190	0.000	0.312	-0.001	1075.661	0.166
642.016	27.196	0.000	0.304	-0.017	1081.753	0.166
642.048	27.190	0.000	0.312	0.007	1092.719	0.163
642.080	27.190	-0.006	0.304	-0.001	1087.846	0.168
642.112	27.184	0.006	0.296	-0.001	1079.316	0.161
642.144	27.184	-0.006	0.320	-0.001	1075.661	0.167
642.176	27.178	-0.006	0.304	-0.009	1085.409	0.164
642.208	27.184	-0.012	0.304	-0.001	1090.283	0.157
642.240	27.178	-0.006	0.304	-0.001	1086.627	0.166
642.272	27.178	-0.006	0.304	-0.001	1076.879	0.158
642.304	27.178	-0.006	0.304	-0.001	1072.005	0.164
642.336	27.178	-0.006	0.296	0.007	1084.190	0.164
642.368	27.184	0.000	0.296	0.015	1090.283	0.160
642.400	27.172	-0.006	0.288	0.007	1084.190	0.167
642.432	27.178	0.000	0.296	-0.001	1078.098	0.161
642.464	27.178	0.000	0.296	0.007	1072.005	0.167
642.496	27.166	-0.006	0.288	-0.001	1084.190	0.166
642.528	27.172	-0.006	0.288	-0.001	1089.064	0.161
642.560	27.166	-0.006	0.288	-0.009	1085.409	0.167
642.592	27.172	-0.006	0.288	-0.001	1075.661	0.158
642.624	27.166	-0.006	0.296	-0.009	1069.568	0.166
642.656	27.166	-0.006	0.296	-0.001	1084.190	0.162
642.688	27.160	-0.006	0.304	-0.001	1089.064	0.160
642.720	27.154	-0.006	0.304	0.007	1084.190	0.164
642.752	27.160	-0.006	0.304	-0.009	1078.098	0.160
642.784	27.154	-0.006	0.304	-0.009	1067.131	0.166
642.816	27.160	-0.006	0.304	-0.009	1085.409	0.164
642.848	27.154	-0.012	0.312	-0.009	1089.064	0.160
642.880	27.154	0.000	0.312	0.007	1084.190	0.169
642.912	27.142	-0.006	0.312	-0.001	1075.661	0.161
642.944	27.154	-0.012	0.304	-0.009	1068.350	0.164
642.976	27.142	0.000	0.312	0.007	1086.627	0.167
643.008	27.142	-0.006	0.304	0.007	1087.846	0.162
643.040	27.142	-0.006	0.320	0.015	1082.972	0.171
643.072	27.142	-0.006	0.312	-0.001	1076.879	0.161
643.104	27.142	0.000	0.329	0.015	1068.350	0.162
643.136	27.129	-0.006	0.329	-0.009	1087.846	0.167
643.168	27.129	-0.006	0.320	-0.001	1087.846	0.163
643.200	27.136	-0.006	0.312	0.007	1081.753	0.167
643.232	27.136	-0.012	0.320	-0.001	1074.442	0.162
643.264	27.123	0.000	0.320	-0.001	1072.005	0.162
643.296	27.129	0.000	0.337	-0.009	1092.719	0.167
643.328	27.117	-0.012	0.337	-0.009	1085.409	0.161
643.360	27.117	-0.006	0.337	0.007	1081.753	0.168
643.392	27.117	0.006	0.320	-0.001	1072.005	0.162
643.424	27.111	-0.006	0.337	-0.001	1078.098	0.162
643.456	27.123	-0.012	0.329	-0.001	1093.938	0.167
643.488	27.117	-0.006	0.337	-0.001	1084.190	0.158
643.520	27.123	-0.006	0.345	-0.001	1079.316	0.167
643.552	27.111	-0.006	0.337	0.007	1073.224	0.162
643.584	27.111	-0.012	0.337	-0.001	1082.972	0.161
643.616	27.105	0.000	0.337	-0.001	1092.719	0.164
643.648	27.105	-0.006	0.329	0.007	1084.190	0.157
643.680	27.111	-0.006	0.337	-0.001	1079.316	0.169
643.712	27.099	-0.006	0.353	-0.001	1072.005	0.163
643.744	27.111	-0.012	0.329	0.007	1085.409	0.161
643.776	27.105	0.000	0.329	-0.001	1090.283	0.164
643.808	27.099	-0.012	0.337	-0.009	1084.190	0.160
643.840	27.093	-0.018	0.337	0.007	1079.316	0.167
643.872	27.087	-0.006	0.337	0.007	1072.005	0.166
643.904	27.093	-0.012	0.337	-0.001	1089.064	0.162
643.936	27.093	-0.006	0.329	-0.009	1090.283	0.164
643.968	27.087	-0.006	0.337	0.007	1081.753	0.158
644.000	27.087	0.000	0.337	0.007	1076.879	0.166
644.032	27.087	0.000	0.329	-0.001	1073.224	0.162
644.064	27.081	0.000	0.320	-0.009	1093.938	0.160
644.096	27.075	-0.006	0.320	-0.001	1089.064	0.162
644.128	27.087	0.000	0.320	-0.009	1080.535	0.158
644.160	27.081	-0.012	0.329	0.007	1076.879	0.166
644.192	27.087	-0.006	0.320	0.007	1078.098	0.164
644.224	27.087	-0.012	0.329	0.007	1092.719	0.162
644.256	27.081	-0.006	0.312	0.007	1086.627	0.162
644.288	27.081	-0.012	0.312	-0.009	1081.753	0.160
644.320	27.081	-0.012	0.320	-0.001	1074.442	0.166
644.352	27.081	-0.006	0.312	-0.001	1075.661	0.161
644.384	27.081	0.000	0.304	-0.001	1090.283	0.160
644.416	27.075	-0.006	0.312	0.007	1087.846	0.164
644.448	27.062	-0.006	0.320	-0.001	1080.535	0.158
644.480	27.069	-0.006	0.320	-0.001	1075.661	0.166
644.512	27.075	-0.012	0.312	-0.001	1073.224	0.163
644.544	27.062	-0.012	0.312	-0.001	1090.283	0.162
644.576	27.062	-0.006	0.329	-0.001	1085.409	0.164
644.608	27.062	-0.006	0.329	0.015	1079.316	0.161
644.640	27.056	-0.006	0.329	-0.001	1074.442	0.168
644.672	27.062	0.000	0.337	0.007	1070.787	0.166
644.704	27.056	-0.006	0.337	-0.001	1090.283	0.163
644.736	27.044	-0.012	0.329	-0.009	1084.190	0.166
644.768	27.050	0.000	0.337	-0.009	1079.316	0.161
644.800	27.044	-0.012	0.337	-0.009	1074.442	0.168
644.832	27.038	-0.012	0.329	-0.009	1073.224	0.166
644.864	27.044	-0.006	0.337	-0.001	1089.064	0.162
644.896	27.044	-0.006	0.345	0.007	1085.409	0.164
644.928	27.044	-0.006	0.345	-0.009	1076.879	0.161
644.960	27.038	-0.006	0.345	-0.001	1072.005	0.168
644.992	27.026	-0.006	0.337	0.007	1078.098	0.166
645.024	27.038	-0.006	0.345	-0.009	1089.064	0.160
645.056	27.026	-0.006	0.353	-0.001	1082.972	0.166
645.088	27.032	-0.006	0.353	0.007	1076.879	0.160
645.120	27.026	-0.012	0.353	-0.009	1073.224	0.166
645.152	27.026	-0.006	0.353	-0.009	1079.316	0.164
645.184	27.026	-0.018	0.345	-0.001	1090.283	0.162
645.216	27.020	0.000	0.353	0.007	1084.190	0.166
645.248	27.020	-0.006	0.370	0.007	1076.879	0.160
645.280	27.020	-0.006	0.353	-0.009	1072.005	0.166
645.312	27.020	0.000	0.361	-0.001	1081.753	0.167
645.344	27.014	-0.012	0.361	-0.001	1087.846	0.158
645.376	27.008	-0.012	0.353	-0.001	1081.753	0.167
645.408	27.008	-0.006	0.361	-0.001	1075.661	0.158
645.440	27.008	-0.006	0.345	0.007	1068.350	0.166
645.472	27.002	0.000	0.370	0.007	1082.972	0.164
645.504	27.002	-0.006	0.361	-0.001	1087.846	0.160
645.536	27.008	-0.006	0.353	-0.017	1082.972	0.166
645.568	27.002	-0.006	0.353	-0.009	1076.879	0.158
645.600	27.002	0.000	0.353	0.007	1065.913	0.163
645.632	26.995	-0.006	0.353	-0.001	1085.409	0.162
645.664	26.989	-0.012	0.361	-0.001	1086.627	0.158
645.696	26.995	-0.006	0.353	-0.001	1082.972	0.164
645.728	26.995	0.000	0.361	0.007	1074.442	0.157
645.760	26.989	-0.006	0.370	0.007	1069.568	0.161
645.792	26.989	-0.006	0.361	-0.001	1085.409	0.163
645.824	26.989	-0.006	0.361	0.007	1086.627	0.160
645.856	26.989	-0.006	0.353	0.007	1082.972	0.167
645.888	26.989	-0.006	0.353	0.007	1075.661	0.161
645.920	26.971	-0.006	0.353	-0.001	1068.350	0.158
645.952	26.977	0.000	0.353	-0.001	1086.627	0.163
645.984	26.977	0.000	0.353	0.007	1086.627	0.161
646.016	26.977	-0.012	0.353	-0.001	1080.535	0.167
646.048	26.977	-0.006	0.345	-0.001	1074.442	0.161
646.080	26.983	-0.006	0.353	0.007	1068.350	0.161
646.112	26.971	-0.006	0.337	-0.009	1084.190	0.163
646.144	26.971	0.006	0.345	0.007	1086.627	0.160
646.176	26.977	-0.006	0.345	-0.009	1080.535	0.164
646.208	26.971	-0.006	0.337	-0.009	1073.224	0.158
646.240	26.971	-0.006	0.337	-0.009	1063.476	0.163
646.272	26.971	-0.006	0.329	-0.009	1081.753	0.163
646.304	26.965	0.000	0.345	0.007	1084.190	0.160
646.336	26.959	-0.006	0.337	-0.009	1081.753	0.166
646.368	26.959	-0.006	0.337	0.007	1073.224	0.158
646.400	26.965	-0.006	0.320	0.007	1068.350	0.164
646.432	26.959	-0.006	0.337	-0.001	1078.098	0.164
646.464	26.953	-0.006	0.337	-0.001	1086.627	0.161
646.496	26.959	0.000	0.320	-0.001	1080.535	0.167
646.528	26.947	-0.012	0.337	0.007	1073.224	0.161
646.560	26.947	0.000	0.337	-0.009	1067.131	0.168
646.592	26.959	-0.006	0.337	-0.001	1080.535	0.164
646.624	26.947	-0.006	0.337	-0.001	1084.190	0.161
646.656	26.947	-0.006	0.329	-0.001	1080.535	0.167
646.688	26.953	0.000	0.329	-0.001	1074.442	0.161
646.720	26.947	0.000	0.345	-0.001	1063.476	0.164
646.752	26.953	-0.006	0.337	-0.009	1084.190	0.164
646.784	26.935	-0.006	0.337	0.007	1085.409	0.162
646.816	26.935	-0.006	0.337	-0.001	1080.535	0.169
646.848	26.947	-0.006	0.337	0.007	1073.224	0.161
646.880	26.935	-0.012	0.337	0.007	1067.131	0.164
646.912	26.935	0.000	0.337	-0.001	1085.409	0.167
646.944	26.929	-0.006	0.337	0.007	1084.190	0.162
646.976	26.935	0.000	0.337	-0.001	1080.535	0.169
647.008	26.929	0.000	0.345	-0.001	1073.224	0.162
647.040	26.935	-0.006	0.337	-0.001	1065.913	0.162
647.072	26.929	0.000	0.353	-0.009	1086.627	0.166
647.104	26.922	0.000	0.337	-0.001	1082.972	0.162
647.136	26.916	-0.006	0.345	-0.001	1079.316	0.166
647.168	26.916	-0.006	0.345	-0.001	1072.005	0.158
647.200	26.916	-0.006	0.353	-0.001	1072.005	0.162
647.232	26.910	0.000	0.337	-0.009	1090.283	0.164
647.264	26.916	0.000	0.353	0.007	1084.190	0.160
647.296	26.910	-0.006	0.353	-0.001	1080.535	0.164
647.328	26.910	-0.006	0.345	-0.001	1072.005	0.157
647.360	26.910	0.000	0.353	-0.009	1074.442	0.157
647.392	26.910	-0.006	0.345	-0.001	1090.283	0.161
647.424	26.910	-0.012	0.353	-0.001	1084.190	0.156
647.456	26.898	-0.012	0.353	0.007	1079.316	0.164
647.488	26.898	-0.006	0.361	0.007	1070.787	0.157
647.520	26.904	-0.006	0.345	-0.009	1073.224	0.160
647.552	26.904	0.000	0.353	-0.001	1090.283	0.164
647.584	26.892	-0.006	0.345	-0.001	1089.064	0.161
647.616	26.886	0.000	0.345	0.007	1078.098	0.167
647.648	26.892	-0.006	0.345	-0.001	1070.787	0.161
647.680	26.886	-0.006	0.345	-0.009	1069.568	0.162
647.712	26.886	-0.006	0.345	-0.009	1089.064	0.164
