Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
878.077	22.825	-9.650	-13.443	26.080	10.812	-36.843	-0.255	-0.013
878.139	22.880	-10.113	-13.041	26.833	9.903	-36.728	-0.255	-0.014
878.202	22.898	-10.527	-12.633	27.587	8.994	-36.572	-0.255	-0.017
878.265	22.971	-10.989	-12.262	28.324	8.084	-36.392	0.986	-0.016
878.327	23.087	-11.452	-11.915	29.012	7.159	-36.171	0.986	-0.014
878.390	23.190	-11.921	-11.537	29.676	6.201	-35.884	-1.495	-0.017
878.452	23.312	-12.408	-11.178	30.290	5.242	-35.524	-0.255	-0.017
878.515	23.464	-12.901	-10.819	30.855	4.251	-35.106	0.986	-0.017
878.577	23.580	-13.400	-10.448	31.371	3.252	-34.623	-0.255	-0.016
878.640	23.647	-13.857	-10.064	31.854	2.203	-34.082	-0.255	-0.012
878.702	23.671	-14.228	-9.693	32.305	1.179	-33.517	2.226	-0.011
878.765	23.641	-14.606	-9.303	32.731	0.131	-32.895	0.986	-0.009
878.827	23.623	-14.965	-8.919	33.173	-0.909	-32.280	-0.255	-0.008
878.890	23.598	-15.318	-8.542	33.599	-1.974	-31.650	-1.495	-0.006
878.953	23.525	-15.671	-8.116	34.058	-3.031	-31.068	0.986	-0.001
879.015	23.409	-16.030	-7.653	34.500	-4.055	-30.470	-0.255	0.000
879.078	23.288	-16.359	-7.190	34.975	-5.070	-29.921	-0.255	0.006
879.140	23.142	-16.658	-6.740	35.442	-6.086	-29.389	-1.495	0.005
879.203	22.947	-16.974	-6.234	35.909	-7.069	-28.889	-0.255	0.008
879.265	22.673	-17.242	-5.686	36.392	-8.011	-28.414	-0.255	0.009
879.328	22.301	-17.528	-5.023	36.810	-8.920	-27.939	0.986	0.015
879.390	21.857	-17.857	-4.237	37.236	-9.796	-27.472	0.986	0.014
879.453	21.370	-18.204	-3.422	37.605	-10.648	-26.997	-1.495	0.017
879.516	20.883	-18.612	-2.514	37.924	-11.484	-26.498	-1.495	0.019
879.578	20.408	-19.032	-1.613	38.202	-12.262	-25.973	-0.255	0.021
879.641	19.982	-19.422	-0.798	38.424	-13.007	-25.457	0.986	0.025
879.703	19.610	-19.817	-0.024	38.587	-13.728	-24.909	-0.255	0.024
879.766	19.282	-20.171	0.670	38.702	-14.408	-24.352	-0.255	0.022
879.828	19.002	-20.524	1.303	38.759	-15.055	-23.762	-0.255	0.022
879.891	18.728	-20.834	1.900	38.776	-15.669	-23.156	-1.495	0.021
879.953	18.478	-21.139	2.454	38.702	-16.259	-22.484	-1.495	0.021
880.016	18.222	-21.413	2.977	38.587	-16.849	-21.788	0.986	0.021
880.078	17.960	-21.668	3.507	38.415	-17.430	-21.026	-0.255	0.017
880.141	17.699	-21.912	4.024	38.194	-18.004	-20.240	-0.255	0.013
880.204	17.394	-22.155	4.560	37.940	-18.593	-19.388	0.986	0.011
880.266	17.090	-22.381	5.096	37.686	-19.208	-18.511	0.986	0.009
880.329	16.767	-22.606	5.650	37.432	-19.838	-17.635	0.986	0.003
880.391	16.444	-22.825	6.186	37.195	-20.510	-16.718	-0.255	-0.002
880.454	16.085	-23.002	6.721	36.966	-21.198	-15.800	-0.255	-0.011
880.516	15.732	-23.172	7.251	36.769	-21.919	-14.883	0.986	-0.013
880.579	15.397	-23.318	7.732	36.597	-22.672	-13.957	-0.255	-0.019
880.641	15.044	-23.440	8.207	36.458	-23.451	-13.040	0.986	-0.022
880.704	14.667	-23.525	8.670	36.351	-24.245	-12.123	2.226	-0.028
880.767	14.307	-23.610	9.114	36.245	-25.072	-11.205	-1.495	-0.029
880.829	13.906	-23.653	9.559	36.171	-25.900	-10.296	-0.255	-0.029
880.892	13.486	-23.671	10.003	36.089	-26.719	-9.395	-0.255	-0.031
880.954	13.041	-23.677	10.448	35.991	-27.546	-8.486	0.986	-0.031
881.017	12.615	-23.702	10.910	35.876	-28.341	-7.568	-0.255	-0.028
881.079	12.189	-23.750	11.403	35.745	-29.119	-6.651	-0.255	-0.025
881.142	11.787	-23.836	11.884	35.540	-29.856	-5.725	0.986	-0.027
881.204	11.403	-23.927	12.371	35.278	-30.528	-4.783	0.986	-0.022
881.267	11.032	-24.043	12.865	34.942	-31.150	-3.825	2.226	-0.017
881.329	10.661	-24.140	13.346	34.533	-31.715	-2.859	-0.255	-0.016
881.392	10.295	-24.219	13.796	34.058	-32.215	-1.859	0.986	-0.011
881.455	10.009	-24.250	14.143	33.517	-32.682	-0.852	0.986	-0.006
881.517	9.723	-24.268	14.454	32.927	-33.099	0.131	0.986	-0.003
881.580	9.358	-24.280	14.825	32.338	-33.509	1.155	0.986	0.002
881.642	9.029	-24.274	15.154	31.732	-33.910	2.138	-1.495	0.005
881.705	8.633	-24.207	15.483	31.142	-34.312	3.145	-0.255	0.009
881.767	8.201	-24.128	15.854	30.569	-34.721	4.136	-0.255	0.011
881.830	7.726	-24.012	16.207	30.020	-35.147	5.128	0.986	0.013
881.892	7.269	-23.860	16.518	29.487	-35.581	6.069	-1.495	0.015
881.955	6.770	-23.677	16.828	28.996	-36.015	7.011	-0.255	0.019
882.018	6.253	-23.464	17.139	28.521	-36.450	7.904	2.226	0.020
882.080	5.668	-23.202	17.467	28.062	-36.867	8.797	-1.495	0.020
882.143	4.986	-22.849	17.808	27.620	-37.293	9.641	-0.255	0.022
882.205	4.225	-22.417	18.137	27.194	-37.662	10.468	2.226	0.020
882.268	3.342	-21.887	18.496	26.743	-38.014	11.263	0.986	0.021
882.330	2.399	-21.321	18.886	26.276	-38.301	12.008	0.986	0.020
882.393	1.443	-20.767	19.300	25.785	-38.514	12.729	0.986	0.020
882.455	0.511	-20.244	19.720	25.261	-38.678	13.409	-0.255	0.019
882.518	-0.323	-19.769	20.110	24.720	-38.776	14.056	0.986	0.017
882.580	-1.102	-19.385	20.499	24.155	-38.809	14.654	0.986	0.017
882.643	-1.802	-19.056	20.883	23.524	-38.768	15.235	2.226	0.016
882.706	-2.405	-18.776	21.212	22.844	-38.661	15.792	0.986	0.013
882.768	-2.947	-18.533	21.522	22.140	-38.481	16.349	-1.495	0.010
882.831	-3.452	-18.277	21.784	21.362	-38.260	16.890	0.986	0.006
882.893	-3.884	-18.034	21.997	20.559	-37.989	17.447	2.226	0.004
882.956	-4.347	-17.766	22.186	19.691	-37.703	18.004	-0.255	0.000
883.018	-4.773	-17.504	22.350	18.815	-37.400	18.577	0.986	-0.003
883.081	-5.218	-17.199	22.502	17.930	-37.113	19.191	0.986	-0.008
883.143	-5.674	-16.871	22.624	17.037	-36.843	19.814	-0.255	-0.013
883.206	-6.100	-16.554	22.752	16.136	-36.613	20.469	-0.255	-0.017
883.269	-6.581	-16.189	22.868	15.268	-36.392	21.149	-0.255	-0.020
883.331	-7.050	-15.787	22.947	14.408	-36.204	21.812	0.986	-0.023
883.394	-7.531	-15.397	23.026	13.556	-36.056	22.517	2.226	-0.025
883.456	-8.037	-14.959	23.099	12.704	-35.917	23.229	2.226	-0.027
883.519	-8.542	-14.533	23.190	11.860	-35.803	23.967	-0.255	-0.027
883.581	-9.023	-14.119	23.269	11.033	-35.688	24.696	-1.495	-0.029
883.644	-9.486	-13.711	23.318	10.173	-35.581	25.416	0.986	-0.027
883.706	-9.924	-13.333	23.385	9.338	-35.458	26.154	-1.495	-0.027
883.769	-10.356	-12.968	23.476	8.486	-35.319	26.874	-0.255	-0.022
883.831	-10.770	-12.639	23.562	7.626	-35.147	27.571	2.226	-0.019
883.894	-11.196	-12.329	23.671	6.749	-34.926	28.226	0.986	-0.014
883.957	-11.616	-12.012	23.799	5.865	-34.631	28.824	-1.495	-0.013
884.019	-12.061	-11.683	23.933	4.947	-34.254	29.348	-0.255	-0.008
884.082	-12.536	-11.330	24.043	4.030	-33.804	29.823	-0.255	-0.002
884.144	-13.011	-10.928	24.146	3.080	-33.296	30.274	-0.255	0.002
884.207	-13.479	-10.533	24.213	2.097	-32.706	30.659	0.986	0.005
884.269	-13.851	-10.143	24.225	1.106	-32.108	31.044	0.986	0.009
884.332	-14.234	-9.723	24.171	0.139	-31.486	31.445	-0.255	0.013
884.394	-14.618	-9.297	24.134	-0.868	-30.880	31.822	0.986	0.015
884.457	-14.971	-8.877	24.067	-1.843	-30.306	32.215	0.986	0.016
884.520	-15.300	-8.444	23.957	-2.826	-29.733	32.624	0.986	0.017
884.582	-15.665	-7.976	23.842	-3.776	-29.201	33.059	0.986	0.016
884.645	-15.970	-7.507	23.696	-4.702	-28.717	33.493	-0.255	0.017
884.707	-16.292	-7.008	23.519	-5.603	-28.250	33.927	0.986	0.017
884.770	-16.591	-6.484	23.294	-6.454	-27.816	34.345	0.986	0.015
884.832	-16.895	-5.887	23.014	-7.290	-27.399	34.754	-0.255	0.013
884.895	-17.206	-5.218	22.655	-8.093	-26.989	35.172	0.986	0.013
884.957	-17.565	-4.469	22.247	-8.854	-26.596	35.524	-1.495	0.014
885.020	-17.948	-3.592	21.778	-9.592	-26.178	35.835	-0.255	0.010
885.082	-18.381	-2.673	21.279	-10.288	-25.719	36.106	0.986	0.010
885.145	-18.776	-1.784	20.792	-10.968	-25.269	36.302	0.986	0.009
885.208	-19.221	-0.895	20.347	-11.607	-24.737	36.433	-0.255	0.005
885.270	-19.647	-0.073	19.970	-12.213	-24.171	36.491	-0.255	0.002
885.333	-20.043	0.621	19.665	-12.811	-23.557	36.474	-0.255	0.003
885.395	-20.414	1.254	19.397	-13.425	-22.885	36.400	-0.255	0.000
885.458	-20.737	1.851	19.129	-14.006	-22.140	36.261	-0.255	-0.003
885.520	-21.023	2.411	18.862	-14.596	-21.329	36.048	-1.495	-0.007
885.583	-21.260	2.941	18.563	-15.227	-20.485	35.819	-0.255	-0.009
885.645	-21.473	3.483	18.247	-15.825	-19.601	35.549	-1.495	-0.011
885.708	-21.674	4.018	17.893	-16.447	-18.716	35.286	0.986	-0.013
885.771	-21.875	4.542	17.577	-17.078	-17.832	35.041	-0.255	-0.016
885.833	-22.064	5.059	17.248	-17.717	-16.972	34.820	-1.495	-0.018
885.896	-22.253	5.589	16.901	-18.356	-16.120	34.607	-0.255	-0.022
885.958	-22.429	6.113	16.560	-19.036	-15.292	34.459	-1.495	-0.023
886.021	-22.575	6.612	16.207	-19.707	-14.465	34.320	0.986	-0.025
886.083	-22.703	7.093	15.836	-20.387	-13.687	34.222	-0.255	-0.028
886.146	-22.831	7.598	15.476	-21.083	-12.901	34.115	0.986	-0.028
886.208	-22.953	8.085	15.105	-21.780	-12.131	34.041	-0.255	-0.030
886.271	-23.050	8.572	14.715	-22.459	-11.336	33.968	-0.255	-0.028
886.333	-23.142	9.059	14.320	-23.164	-10.558	33.869	-0.255	-0.027
886.396	-23.227	9.528	13.930	-23.819	-9.764	33.747	2.226	-0.022
886.459	-23.318	9.991	13.553	-24.458	-8.928	33.558	-1.495	-0.018
886.521	-23.397	10.429	13.193	-25.064	-8.101	33.321	0.986	-0.016
886.584	-23.501	10.868	12.865	-25.605	-7.241	33.001	-0.255	-0.011
886.646	-23.629	11.312	12.542	-26.121	-6.348	32.633	-0.255	-0.006
886.709	-23.744	11.781	12.213	-26.571	-5.439	32.182	-0.255	0.002
886.771	-23.848	12.244	11.848	-27.022	-4.489	31.691	-0.255	0.004
886.834	-23.957	12.743	11.452	-27.456	-3.522	31.166	2.226	0.008
886.896	-24.030	13.236	11.032	-27.906	-2.556	30.634	-0.255	0.010
886.959	-24.055	13.693	10.588	-28.365	-1.556	30.118	-0.255	0.015
887.022	-24.043	14.094	10.180	-28.848	-0.557	29.594	-0.255	0.017
887.084	-24.006	14.484	9.753	-29.340	0.442	29.094	0.986	0.020
887.147	-23.945	14.862	9.309	-29.864	1.401	28.644	-0.255	0.021
887.209	-23.903	15.245	8.877	-30.372	2.359	28.226	-0.255	0.021
887.272	-23.811	15.629	8.414	-30.896	3.285	27.825	0.986	0.022
887.334	-23.720	16.043	7.903	-31.429	4.194	27.481	-0.255	0.021
887.397	-23.598	16.396	7.422	-31.961	5.062	27.120	-0.255	0.020
887.459	-23.470	16.706	6.989	-32.502	5.914	26.809	0.986	0.017
887.522	-23.300	17.035	6.484	-33.018	6.733	26.498	2.226	0.015
887.584	-23.075	17.333	5.960	-33.501	7.519	26.211	-0.255	0.013
887.647	-22.752	17.632	5.339	-33.968	8.273	25.908	-0.255	0.008
887.710	-22.338	17.967	4.584	-34.361	8.985	25.597	0.986	0.004
887.772	-21.924	18.326	3.799	-34.672	9.665	25.220	0.986	0.004
887.835	-21.492	18.740	2.941	-34.910	10.345	24.794	-0.255	0.002
887.897	-21.065	19.172	2.094	-35.033	10.992	24.261	-1.495	-0.002
887.960	-20.694	19.556	1.321	-35.065	11.631	23.655	-0.255	-0.003
888.022	-20.329	19.939	0.597	-35.024	12.286	22.959	0.986	-0.006
888.085	-20.018	20.280	-0.073	-34.918	12.950	22.181	-0.255	-0.007
888.147	-19.726	20.597	-0.700	-34.787	13.605	21.386	-0.255	-0.009
888.210	-19.428	20.877	-1.272	-34.623	14.277	20.567	0.986	-0.013
888.273	-19.111	21.139	-1.845	-34.476	14.965	19.740	-0.255	-0.013
888.335	-18.788	21.388	-2.417	-34.345	15.636	18.921	0.986	-0.014
888.398	-18.435	21.632	-2.995	-34.254	16.300	18.151	0.986	-0.016
888.460	-18.076	21.875	-3.616	-34.173	16.996	17.398	0.986	-0.018
888.523	-17.723	22.113	-4.207	-34.115	17.684	16.652	-0.255	-0.018
888.585	-17.352	22.356	-4.804	-34.091	18.364	15.940	-0.255	-0.018
888.648	-16.999	22.588	-5.400	-34.074	19.052	15.251	0.986	-0.018
888.710	-16.658	22.825	-5.991	-34.058	19.716	14.547	-0.255	-0.019
888.773	-16.311	23.056	-6.575	-34.041	20.404	13.875	0.986	-0.020
888.835	-15.994	23.288	-7.111	-34.025	21.059	13.196	-1.495	-0.020
888.898	-15.690	23.513	-7.641	-33.951	21.706	12.491	-0.255	-0.022
888.961	-15.416	23.690	-8.116	-33.853	22.296	11.779	3.467	-0.018
889.023	-15.142	23.860	-8.560	-33.697	22.877	11.050	0.986	-0.018
889.086	-14.874	24.024	-8.992	-33.476	23.426	10.280	0.986	-0.018
889.148	-14.581	24.152	-9.419	-33.198	23.942	9.469	-0.255	-0.014
889.211	-14.259	24.262	-9.863	-32.846	24.442	8.633	0.986	-0.011
889.273	-13.869	24.292	-10.283	-32.444	24.917	7.749	0.986	-0.008
889.336	-13.467	24.323	-10.715	-32.018	25.400	6.831	2.226	-0.005
889.398	-13.041	24.341	-11.160	-31.584	25.891	5.897	0.986	0.000
889.461	-12.609	24.378	-11.647	-31.158	26.408	4.947	-0.255	0.006
889.524	-12.164	24.426	-12.128	-30.716	26.932	3.989	-0.255	0.009
889.586	-11.708	24.475	-12.639	-30.331	27.489	3.031	0.986	0.011
889.649	-11.215	24.493	-13.157	-29.946	28.078	2.064	2.226	0.015
889.711	-10.715	24.493	-13.650	-29.602	28.668	1.139	-0.255	0.016
889.774	-10.289	24.493	-14.076	-29.274	29.274	0.213	2.226	0.020
889.836	-9.924	24.463	-14.435	-28.996	29.880	-0.680	-0.255	0.019
889.899	-9.492	24.420	-14.813	-28.734	30.478	-1.556	-0.255	0.017
889.961	-9.078	24.384	-15.184	-28.496	31.085	-2.400	-0.255	0.017
890.024	-8.676	24.335	-15.550	-28.283	31.699	-3.203	0.986	0.016
890.086	-8.189	24.250	-15.951	-28.062	32.272	-4.022	-0.255	0.015
890.149	-7.714	24.146	-16.347	-27.849	32.829	-4.792	2.226	0.011
890.212	-7.263	24.055	-16.694	-27.587	33.353	-5.553	-1.495	0.008
890.274	-6.837	23.951	-17.035	-27.284	33.796	-6.307	-0.255	0.004
890.337	-6.405	23.805	-17.339	-26.915	34.148	-7.036	0.986	0.003
890.399	-5.942	23.647	-17.644	-26.481	34.426	-7.765	0.986	-0.001
890.462	-5.406	23.409	-17.973	-25.949	34.623	-8.486	-0.255	-0.003
890.524	-4.761	23.056	-18.271	-25.326	34.721	-9.215	-1.495	-0.005
890.587	-3.982	22.588	-18.594	-24.638	34.754	-9.952	0.986	-0.006
890.649	-3.111	22.046	-18.941	-23.917	34.754	-10.673	0.986	-0.009
890.712	-2.180	21.498	-19.312	-23.148	34.754	-11.402	0.986	-0.012
890.775	-1.242	20.950	-19.720	-22.394	34.689	-12.098	-0.255	-0.013
890.837	-0.353	20.438	-20.091	-21.640	34.656	-12.819	0.986	-0.013
890.900	0.475	19.957	-20.451	-20.911	34.615	-13.515	0.986	-0.012
890.962	1.230	19.543	-20.810	-20.215	34.598	-14.195	0.986	-0.013
891.025	1.900	19.196	-21.114	-19.544	34.590	-14.875	-0.255	-0.013
891.087	2.527	18.862	-21.413	-18.905	34.590	-15.530	-0.255	-0.013
891.150	3.123	18.539	-21.687	-18.290	34.607	-16.161	0.986	-0.014
891.212	3.659	18.241	-21.942	-17.692	34.623	-16.759	0.986	-0.013
891.275	4.207	17.930	-22.180	-17.111	34.607	-17.340	0.986	-0.017
891.337	4.737	17.656	-22.429	-16.537	34.574	-17.856	-0.255	-0.018
891.400	5.224	17.382	-22.685	-15.964	34.492	-18.348	-0.255	-0.019
891.463	5.699	17.114	-22.898	-15.391	34.345	-18.815	-0.255	-0.018
891.525	6.125	16.871	-23.087	-14.760	34.140	-19.216	-0.255	-0.017
891.588	6.563	16.597	-23.263	-14.072	33.853	-19.625	0.986	-0.017
891.650	6.989	16.298	-23.397	-13.343	33.542	-20.043	-1.495	-0.014
891.713	7.403	15.982	-23.501	-12.565	33.190	-20.477	-0.255	-0.011
891.775	7.842	15.604	-23.568	-11.729	32.805	-20.928	0.986	-0.011
891.838	8.274	15.239	-23.647	-10.869	32.436	-21.411	0.986	-0.003
891.900	8.718	14.849	-23.708	-9.968	32.059	-21.935	-1.495	-0.002
891.963	9.151	14.478	-23.757	-9.043	31.715	-22.509	2.226	0.003
892.026	9.601	14.088	-23.817	-8.134	31.388	-23.107	-0.255	0.006
892.088	10.040	13.705	-23.884	-7.241	31.109	-23.729	-1.495	0.009
892.151	10.484	13.303	-23.927	-6.356	30.872	-24.368	-0.255	0.011
892.213	10.928	12.901	-23.982	-5.488	30.642	-25.023	-1.495	0.013
892.276	11.391	12.487	-24.024	-4.652	30.462	-25.679	0.986	0.016
892.338	11.878	12.067	-24.097	-3.842	30.306	-26.334	-0.255	0.016
892.401	12.396	11.610	-24.158	-3.031	30.126	-26.973	0.986	0.019
892.463	12.932	11.148	-24.237	-2.203	29.954	-27.620	0.986	0.019
892.526	13.455	10.667	-24.292	-1.392	29.749	-28.226	-0.255	0.016
892.588	13.875	10.259	-24.317	-0.582	29.487	-28.775	-0.255	0.014
892.651	14.277	9.875	-24.329	0.221	29.184	-29.299	-1.495	0.013
892.714	14.673	9.504	-24.384	1.040	28.807	-29.725	-0.255	0.009
892.776	15.032	9.181	-24.414	1.851	28.349	-30.061	-0.255	0.005
892.839	15.379	8.822	-24.402	2.662	27.816	-30.356	0.986	0.005
892.901	15.714	8.414	-24.353	3.489	27.235	-30.593	-1.495	0.003
892.964	16.030	8.000	-24.237	4.317	26.612	-30.831	-0.255	-0.001
893.026	16.341	7.549	-24.110	5.152	25.990	-31.044	0.986	-0.003
893.089	16.645	7.050	-23.897	5.979	25.400	-31.265	-1.495	-0.005
893.151	16.938	6.490	-23.641	6.774	24.827	-31.486	0.986	-0.006
893.214	17.242	5.833	-23.288	7.536	24.302	-31.723	0.986	-0.006
893.277	17.583	5.084	-22.886	8.289	23.786	-31.977	-0.255	-0.006
893.339	17.967	4.219	-22.399	9.026	23.287	-32.215	-0.255	-0.006
893.402	18.393	3.276	-21.869	9.706	22.795	-32.428	0.986	-0.007
893.464	18.795	2.350	-21.346	10.378	22.296	-32.592	2.226	-0.012
893.527	19.233	1.400	-20.865	11.009	21.796	-32.723	0.986	-0.012
893.589	19.659	0.548	-20.426	11.598	21.313	-32.829	-0.255	-0.013
893.652	20.128	-0.274	-20.067	12.164	20.797	-32.878	-0.255	-0.016
893.714	20.566	-1.017	-19.757	12.696	20.297	-32.887	-0.255	-0.017
893.777	20.938	-1.674	-19.476	13.155	19.773	-32.846	0.986	-0.017
893.839	21.291	-2.271	-19.227	13.597	19.232	-32.764	-0.255	-0.018
893.902	21.565	-2.825	-18.959	14.023	18.634	-32.608	0.986	-0.022
893.965	21.808	-3.349	-18.679	14.449	18.020	-32.395	-1.495	-0.023
894.027	22.027	-3.854	-18.374	14.875	17.316	-32.133	-0.255	-0.024
894.090	22.222	-4.359	-18.064	15.333	16.587	-31.854	-0.255	-0.024
894.152	22.417	-4.846	-17.772	15.808	15.800	-31.551	-1.495	-0.024
894.215	22.581	-5.358	-17.449	16.316	14.998	-31.265	0.986	-0.022
894.277	22.740	-5.839	-17.120	16.881	14.187	-31.011	0.986	-0.020
894.340	22.880	-6.307	-16.798	17.463	13.376	-30.781	0.986	-0.017
894.402	22.995	-6.795	-16.432	18.086	12.573	-30.601	-1.495	-0.012
894.465	23.123	-7.282	-16.055	18.708	11.787	-30.462	0.986	-0.011
894.528	23.227	-7.793	-15.647	19.363	11.025	-30.356	2.226	-0.006
894.590	23.324	-8.274	-15.269	20.010	10.280	-30.249	0.986	-0.001
894.653	23.416	-8.804	-14.831	20.674	9.526	-30.175	-0.255	0.004
894.715	23.495	-9.291	-14.429	21.305	8.805	-30.085	0.986	0.005
894.778	23.592	-9.790	-14.027	21.919	8.076	-29.962	0.986	0.009
894.840	23.696	-10.283	-13.632	22.500	7.339	-29.815	-0.255	0.011
894.903	23.787	-10.721	-13.291	23.057	6.585	-29.602	-0.255	0.011
894.965	23.933	-11.196	-12.950	23.541	5.807	-29.323	-0.255	0.010
895.028	24.079	-11.671	-12.627	23.983	4.996	-28.955	-1.495	0.011
895.090	24.201	-12.146	-12.280	24.376	4.186	-28.521	-0.255	0.011
895.153	24.347	-12.651	-11.909	24.737	3.326	-28.054	0.986	0.011
895.216	24.457	-13.169	-11.495	25.105	2.474	-27.546	0.986	0.010
895.278	24.505	-13.674	-11.032	25.474	1.573	-27.030	-0.255	0.008
895.341	24.493	-14.094	-10.624	25.875	0.672	-26.563	-1.495	0.006
895.403	24.451	-14.508	-10.161	26.276	-0.197	-26.096	2.226	0.005
895.466	24.396	-14.898	-9.711	26.727	-1.065	-25.679	-0.255	0.008
895.528	24.335	-15.269	-9.272	27.177	-1.908	-25.302	-0.255	0.004
895.591	24.286	-15.690	-8.798	27.677	-2.719	-24.958	-0.255	0.003
895.653	24.183	-16.097	-8.298	28.169	-3.514	-24.655	2.226	0.003
895.716	24.073	-16.518	-7.763	28.660	-4.284	-24.384	-0.255	0.002
895.779	23.945	-16.858	-7.300	29.151	-5.029	-24.139	0.986	0.002
895.841	23.793	-17.224	-6.782	29.610	-5.725	-23.909	0.986	0.000
895.904	23.598	-17.528	-6.259	30.052	-6.397	-23.680	0.986	-0.002
895.966	23.306	-17.833	-5.674	30.437	-7.028	-23.426	-0.255	-0.007
896.029	22.953	-18.167	-4.968	30.757	-7.634	-23.156	-1.495	-0.008
896.091	22.545	-18.508	-4.219	30.994	-8.215	-22.795	-0.255	-0.011
896.154	22.137	-18.904	-3.422	31.142	-8.781	-22.361	-0.255	-0.016
896.216	21.735	-19.330	-2.581	31.183	-9.370	-21.837	0.986	-0.016
896.279	21.333	-19.720	-1.796	31.125	-9.944	-21.206	0.986	-0.018
896.341	20.968	-20.079	-1.053	31.044	-10.542	-20.510	-0.255	-0.020
896.404	20.609	-20.444	-0.335	30.913	-11.148	-19.789	2.226	-0.025
896.467	20.280	-20.773	0.329	30.798	-11.762	-19.036	0.986	-0.024
896.529	19.945	-21.053	0.938	30.683	-12.376	-18.307	-1.495	-0.025
896.592	19.598	-21.333	1.565	30.618	-13.024	-17.610	-0.255	-0.025
896.654	19.239	-21.583	2.161	30.569	-13.646	-16.939	0.986	-0.028
896.717	18.892	-21.833	2.764	30.544	-14.277	-16.308	0.986	-0.028
896.779	18.533	-22.094	3.385	30.552	-14.883	-15.686	-1.495	-0.027
896.842	18.180	-22.362	4.012	30.569	-15.473	-15.120	0.986	-0.023
896.904	17.827	-22.648	4.664	30.601	-16.062	-14.555	-0.255	-0.019
896.967	17.492	-22.941	5.279	30.609	-16.628	-13.998	-0.255	-0.018
897.030	17.181	-23.227	5.887	30.585	-17.152	-13.458	-0.255	-0.016
897.092	16.889	-23.507	6.460	30.536	-17.635	-12.925	0.986	-0.014
897.155	16.627	-23.793	7.008	30.413	-18.086	-12.360	-1.495	-0.009
897.217	16.365	-24.037	7.525	30.233	-18.503	-11.746	0.986	-0.007
897.280	16.116	-24.231	7.970	29.987	-18.896	-11.099	-0.255	-0.003
897.342	15.836	-24.396	8.414	29.684	-19.290	-10.427	-0.255	0.002
897.405	15.531	-24.499	8.840	29.364	-19.707	-9.673	-0.255	0.004
897.467	15.202	-24.603	9.254	29.029	-20.141	-8.912	-0.255	0.004
897.530	14.843	-24.664	9.680	28.701	-20.600	-8.109	-0.255	0.008
897.592	14.393	-24.645	10.119	28.373	-21.124	-7.274	0.986	0.008
897.655	13.930	-24.658	10.594	28.095	-21.665	-6.430	-0.255	0.011
897.718	13.461	-24.688	11.081	27.825	-22.247	-5.578	2.226	0.010
897.780	12.956	-24.706	11.610	27.603	-22.844	-4.783	-1.495	0.011
897.843	12.469	-24.737	12.140	27.407	-23.459	-3.940	-0.255	0.009
897.905	11.994	-24.798	12.664	27.210	-24.073	-3.137	0.986	0.010
897.968	11.501	-24.846	13.206	27.055	-24.704	-2.351	-0.255	0.008
898.030	11.008	-24.852	13.729	26.915	-25.343	-1.597	-1.495	0.009
898.093	10.581	-24.883	14.192	26.752	-25.949	-0.819	-0.255	0.008
898.155	10.228	-24.913	14.557	26.604	-26.539	-0.098	0.986	0.006
898.218	9.875	-24.938	14.953	26.416	-27.079	0.663	0.986	0.004
898.281	9.540	-24.956	15.318	26.170	-27.554	1.392	-1.495	0.000
898.343	9.242	-24.992	15.659	25.842	-27.956	2.121	-1.495	0.000
898.406	8.913	-25.005	16.018	25.449	-28.291	2.826	-0.255	-0.003
898.468	8.524	-24.968	16.378	24.990	-28.562	3.579	-0.255	-0.006
898.531	8.104	-24.877	16.725	24.458	-28.791	4.317	0.986	-0.008
898.593	7.641	-24.755	17.059	23.934	-29.029	5.078	-0.255	-0.014
898.656	7.142	-24.566	17.370	23.418	-29.250	5.832	-0.255	-0.016
898.718	6.581	-24.311	17.705	22.918	-29.471	6.569	0.986	-0.017
898.781	5.924	-24.006	18.027	22.443	-29.741	7.298	-0.255	-0.020
898.843	5.199	-23.604	18.362	22.001	-29.995	8.003	0.986	-0.024
898.906	4.353	-23.093	18.715	21.575	-30.241	8.666	0.986	-0.025
898.969	3.397	-22.521	19.099	21.149	-30.462	9.321	-0.255	-0.024
899.031	2.423	-21.948	19.507	20.756	-30.659	9.919	-0.255	-0.027
899.094	1.443	-21.406	19.945	20.330	-30.814	10.484	-0.255	-0.029
899.156	0.505	-20.907	20.402	19.920	-30.913	11.009	-0.255	-0.027
899.219	-0.353	-20.469	20.816	19.486	-30.962	11.492	0.986	-0.025
899.281	-1.126	-20.097	21.230	19.028	-30.945	11.926	-1.495	-0.025
899.344	-1.814	-19.793	21.626	18.561	-30.872	12.344	0.986	-0.023
899.406	-2.399	-19.531	21.973	18.053	-30.716	12.704	2.226	-0.019
899.469	-2.916	-19.306	22.259	17.479	-30.519	13.065	-0.255	-0.017
899.532	-3.385	-19.062	22.502	16.873	-30.274	13.425	0.986	-0.017
899.594	-3.836	-18.813	22.691	16.202	-30.012	13.826	-0.255	-0.011
899.657	-4.292	-18.527	22.874	15.514	-29.717	14.244	0.986	-0.009
899.719	-4.767	-18.216	23.044	14.793	-29.438	14.678	-0.255	-0.006
