Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
999.737	-4.907	-20.487	25.358	8.502	-6.069	-2.384	-1.495	-0.001
999.799	-5.449	-20.140	25.559	8.437	-6.192	-2.195	-0.255	-0.001
999.862	-6.027	-19.781	25.766	8.379	-6.315	-2.007	-1.495	-0.003
999.924	-6.557	-19.422	25.967	8.322	-6.446	-1.818	0.986	-0.003
999.987	-7.154	-19.014	26.149	8.265	-6.569	-1.614	-1.495	-0.005
1000.049	-7.726	-18.600	26.295	8.207	-6.708	-1.433	-0.255	-0.006
1000.112	-8.304	-18.143	26.435	8.142	-6.839	-1.237	-0.255	-0.006
1000.174	-8.889	-17.699	26.563	8.076	-6.979	-1.040	-0.255	-0.008
1000.237	-9.467	-17.260	26.709	7.994	-7.110	-0.852	-0.255	-0.008
1000.300	-10.027	-16.834	26.837	7.929	-7.233	-0.647	-1.495	-0.006
1000.362	-10.563	-16.414	26.977	7.847	-7.355	-0.451	-1.495	-0.007
1000.425	-11.105	-16.000	27.093	7.765	-7.462	-0.229	-0.255	-0.007
1000.487	-11.623	-15.610	27.227	7.667	-7.568	-0.041	0.986	-0.007
1000.550	-12.122	-15.215	27.343	7.568	-7.675	0.164	0.986	-0.003
1000.612	-12.645	-14.788	27.434	7.470	-7.773	0.369	-0.255	-0.003
1000.675	-13.187	-14.338	27.537	7.372	-7.880	0.582	-0.255	0.000
1000.737	-13.772	-13.875	27.653	7.249	-7.986	0.795	-1.495	0.002
1000.800	-14.374	-13.358	27.738	7.142	-8.101	1.024	-0.255	0.002
1000.863	-14.965	-12.834	27.799	7.011	-8.191	1.245	0.986	0.002
1000.925	-15.483	-12.323	27.811	6.913	-8.297	1.466	-0.255	0.002
1000.988	-15.976	-11.811	27.799	6.790	-8.412	1.687	-0.255	0.003
1001.050	-16.457	-11.306	27.787	6.667	-8.510	1.917	-1.495	0.004
1001.113	-16.889	-10.843	27.750	6.561	-8.625	2.146	0.986	0.005
1001.175	-17.327	-10.362	27.702	6.446	-8.740	2.384	-1.495	0.005
1001.238	-17.753	-9.851	27.623	6.323	-8.854	2.605	-0.255	0.005
1001.300	-18.137	-9.339	27.495	6.209	-8.969	2.842	-0.255	0.008
1001.363	-18.533	-8.798	27.343	6.102	-9.076	3.047	2.226	0.008
1001.425	-18.910	-8.231	27.172	5.979	-9.182	3.260	-0.255	0.009
1001.488	-19.276	-7.610	26.904	5.865	-9.256	3.465	-0.255	0.010
1001.551	-19.629	-6.898	26.539	5.734	-9.338	3.678	-1.495	0.011
1001.613	-20.030	-6.082	26.143	5.603	-9.411	3.882	-0.255	0.013
1001.676	-20.457	-5.163	25.644	5.463	-9.469	4.063	-0.255	0.010
1001.738	-20.895	-4.183	25.108	5.324	-9.510	4.259	0.986	0.010
1001.801	-21.297	-3.233	24.566	5.177	-9.551	4.431	-1.495	0.010
1001.863	-21.766	-2.283	24.073	5.029	-9.567	4.603	0.986	0.006
1001.926	-22.204	-1.400	23.623	4.865	-9.551	4.759	-0.255	0.006
1001.988	-22.630	-0.566	23.221	4.685	-9.526	4.906	-0.255	0.005
1002.051	-23.038	0.225	22.849	4.513	-9.485	5.046	0.986	0.003
1002.114	-23.422	0.962	22.484	4.325	-9.444	5.193	0.986	0.004
1002.176	-23.769	1.638	22.149	4.136	-9.379	5.332	-0.255	0.004
1002.239	-24.067	2.283	21.814	3.932	-9.329	5.455	0.986	0.002
1002.301	-24.329	2.916	21.449	3.735	-9.248	5.578	-0.255	0.003
1002.364	-24.591	3.531	21.078	3.547	-9.166	5.701	-0.255	0.002
1002.426	-24.828	4.152	20.700	3.350	-9.084	5.807	-0.255	0.000
1002.489	-25.072	4.731	20.365	3.145	-8.985	5.922	-0.255	-0.001
1002.551	-25.333	5.346	19.988	2.949	-8.895	6.029	-0.255	-0.002
1002.614	-25.553	5.936	19.647	2.736	-8.813	6.168	0.986	-0.002
1002.676	-25.778	6.496	19.294	2.539	-8.732	6.266	-1.495	-0.002
1002.739	-25.997	7.087	18.922	2.343	-8.641	6.389	0.986	-0.005
1002.802	-26.186	7.665	18.545	2.138	-8.576	6.512	-0.255	-0.005
1002.864	-26.374	8.244	18.143	1.941	-8.486	6.635	-0.255	-0.005
1002.927	-26.533	8.810	17.741	1.720	-8.404	6.766	2.226	-0.006
1002.989	-26.648	9.376	17.303	1.532	-8.314	6.872	0.986	-0.007
1003.052	-26.752	9.912	16.858	1.311	-8.215	6.987	-1.495	-0.006
1003.114	-26.868	10.460	16.414	1.098	-8.117	7.118	0.986	-0.005
1003.177	-26.953	11.008	15.976	0.885	-8.019	7.208	-0.255	-0.003
1003.239	-27.050	11.549	15.519	0.680	-7.912	7.314	-0.255	-0.003
1003.302	-27.166	12.091	15.075	0.451	-7.781	7.413	-0.255	-0.002
1003.365	-27.288	12.682	14.618	0.246	-7.650	7.495	-0.255	0.000
1003.427	-27.385	13.254	14.155	0.025	-7.511	7.593	-0.255	0.002
1003.490	-27.519	13.857	13.686	-0.197	-7.380	7.667	0.986	-0.001
1003.552	-27.629	14.472	13.193	-0.434	-7.241	7.749	0.986	0.002
1003.615	-27.683	15.020	12.688	-0.647	-7.110	7.847	-0.255	0.003
1003.677	-27.732	15.537	12.219	-0.876	-6.962	7.929	0.986	0.002
1003.740	-27.750	16.043	11.738	-1.106	-6.815	8.011	2.226	0.006
1003.802	-27.726	16.511	11.239	-1.327	-6.684	8.084	-2.735	0.009
1003.865	-27.726	16.986	10.764	-1.540	-6.536	8.183	0.986	0.008
1003.927	-27.696	17.455	10.283	-1.786	-6.405	8.281	-0.255	0.008
1003.990	-27.629	17.900	9.760	-2.015	-6.266	8.363	0.986	0.011
1004.053	-27.531	18.320	9.248	-2.236	-6.119	8.453	0.986	0.013
1004.115	-27.428	18.667	8.798	-2.457	-5.996	8.527	-0.255	0.013
1004.178	-27.312	19.069	8.286	-2.670	-5.848	8.617	-0.255	0.011
1004.240	-27.117	19.391	7.756	-2.883	-5.725	8.691	-1.495	0.014
1004.303	-26.807	19.714	7.129	-3.088	-5.586	8.781	-0.255	0.014
1004.365	-26.399	20.122	6.320	-3.293	-5.439	8.846	0.986	0.011
1004.428	-25.900	20.530	5.419	-3.489	-5.316	8.895	-0.255	0.010
1004.490	-25.394	20.956	4.469	-3.670	-5.168	8.944	-1.495	0.008
1004.553	-24.852	21.443	3.458	-3.850	-5.013	8.969	-1.495	0.006
1004.616	-24.365	21.881	2.521	-4.014	-4.857	8.985	-1.495	0.004
1004.678	-23.903	22.289	1.668	-4.186	-4.693	8.977	-0.255	0.004
1004.741	-23.501	22.697	0.846	-4.333	-4.530	8.961	0.986	0.004
1004.803	-23.142	23.069	0.134	-4.489	-4.349	8.936	-1.495	0.003
1004.866	-22.788	23.403	-0.554	-4.652	-4.161	8.912	0.986	0.000
1004.928	-22.454	23.738	-1.224	-4.800	-3.964	8.871	0.986	-0.001
1004.991	-22.119	24.037	-1.863	-4.947	-3.776	8.830	-0.255	-0.001
1005.053	-21.772	24.341	-2.508	-5.095	-3.588	8.781	-0.255	-0.002
1005.116	-21.425	24.645	-3.154	-5.218	-3.391	8.715	0.986	-0.001
1005.178	-21.072	24.944	-3.805	-5.340	-3.194	8.641	-1.495	-0.002
1005.241	-20.700	25.230	-4.451	-5.472	-2.990	8.560	0.986	-0.003
1005.304	-20.341	25.516	-5.102	-5.594	-2.785	8.494	-0.255	-0.001
1005.366	-19.970	25.802	-5.753	-5.717	-2.580	8.412	-0.255	-0.002
1005.429	-19.604	26.088	-6.399	-5.865	-2.367	8.322	0.986	-0.001
1005.491	-19.239	26.362	-7.038	-5.979	-2.154	8.248	-0.255	-0.002
1005.554	-18.862	26.612	-7.659	-6.110	-1.949	8.166	-0.255	-0.003
1005.616	-18.508	26.837	-8.225	-6.241	-1.745	8.084	-0.255	-0.001
1005.679	-18.125	27.008	-8.791	-6.364	-1.524	7.994	0.986	-0.001
1005.741	-17.741	27.160	-9.333	-6.487	-1.311	7.912	-1.495	-0.002
1005.804	-17.346	27.294	-9.857	-6.626	-1.073	7.814	-0.255	-0.002
1005.867	-16.919	27.403	-10.399	-6.733	-0.852	7.716	-0.255	0.000
1005.929	-16.438	27.464	-10.941	-6.880	-0.631	7.601	-0.255	0.000
1005.992	-15.964	27.543	-11.476	-6.970	-0.418	7.503	-1.495	0.000
1006.054	-15.495	27.616	-12.043	-7.085	-0.188	7.396	0.986	0.003
1006.117	-14.983	27.708	-12.633	-7.175	0.025	7.282	-0.255	0.005
1006.179	-14.478	27.793	-13.218	-7.290	0.246	7.151	-0.255	0.005
1006.242	-13.985	27.915	-13.814	-7.364	0.483	7.020	-0.255	0.005
1006.304	-13.467	28.000	-14.423	-7.454	0.704	6.897	-0.255	0.008
1006.367	-12.938	28.055	-15.008	-7.568	0.926	6.766	0.986	0.009
1006.429	-12.475	28.079	-15.501	-7.642	1.147	6.618	-0.255	0.011
1006.492	-12.073	28.116	-15.933	-7.749	1.376	6.487	-1.495	0.011
1006.555	-11.629	28.110	-16.371	-7.831	1.622	6.356	2.226	0.011
1006.617	-11.190	28.104	-16.822	-7.945	1.843	6.233	-1.495	0.014
1006.680	-10.752	28.104	-17.236	-8.052	2.080	6.086	-1.495	0.014
1006.742	-10.241	28.043	-17.693	-8.150	2.318	5.971	-0.255	0.013
1006.805	-9.735	27.970	-18.125	-8.273	2.556	5.848	0.986	0.013
1006.867	-9.205	27.848	-18.551	-8.379	2.793	5.709	-0.255	0.013
1006.930	-8.688	27.720	-18.935	-8.478	3.006	5.578	0.986	0.011
1006.992	-8.128	27.525	-19.306	-8.560	3.244	5.463	0.986	0.014
1007.055	-7.531	27.318	-19.677	-8.650	3.457	5.332	-0.255	0.011
1007.118	-6.843	27.002	-20.067	-8.740	3.686	5.193	-0.255	0.011
1007.180	-6.046	26.581	-20.444	-8.813	3.899	5.046	-1.495	0.010
1007.243	-5.139	26.064	-20.840	-8.887	4.104	4.915	-0.255	0.009
1007.305	-4.134	25.486	-21.272	-8.944	4.317	4.767	-0.255	0.008
1007.368	-3.105	24.883	-21.699	-8.985	4.489	4.620	-0.255	0.008
1007.430	-2.082	24.304	-22.149	-9.010	4.677	4.464	-0.255	0.006
1007.493	-1.132	23.757	-22.569	-9.010	4.841	4.292	-1.495	0.003
1007.555	-0.268	23.282	-22.941	-8.977	4.996	4.120	0.986	0.004
1007.618	0.536	22.862	-23.330	-8.944	5.144	3.923	0.986	0.003
1007.680	1.272	22.478	-23.696	-8.904	5.291	3.727	-0.255	0.002
1007.743	1.936	22.149	-24.037	-8.846	5.439	3.547	0.986	0.000
1007.806	2.563	21.839	-24.347	-8.789	5.570	3.358	-0.255	0.002
1007.868	3.148	21.522	-24.615	-8.723	5.701	3.154	-0.255	0.000
1007.931	3.720	21.199	-24.871	-8.650	5.824	2.973	0.986	0.000
1007.993	4.274	20.865	-25.108	-8.584	5.938	2.769	-0.255	-0.003
1008.056	4.846	20.536	-25.333	-8.510	6.069	2.572	-0.255	-0.002
1008.118	5.419	20.171	-25.553	-8.428	6.201	2.367	-0.255	-0.002
1008.181	5.967	19.836	-25.760	-8.379	6.332	2.179	0.986	-0.002
1008.243	6.514	19.458	-25.936	-8.314	6.463	1.966	-1.495	-0.001
1008.306	7.081	19.062	-26.119	-8.265	6.602	1.786	-1.495	0.003
1008.369	7.616	18.661	-26.271	-8.199	6.741	1.589	0.986	0.003
1008.431	8.201	18.222	-26.405	-8.134	6.864	1.392	-1.495	0.003
1008.494	8.779	17.790	-26.545	-8.060	7.011	1.188	-1.495	0.005
1008.556	9.358	17.358	-26.685	-7.986	7.142	0.983	-0.255	0.005
1008.619	9.893	16.938	-26.813	-7.921	7.257	0.778	0.986	0.006
1008.681	10.435	16.518	-26.941	-7.822	7.380	0.573	-1.495	0.008
1008.744	10.953	16.116	-27.050	-7.740	7.495	0.377	2.226	0.010
1008.806	11.452	15.726	-27.178	-7.642	7.609	0.164	-0.255	0.009
1008.869	11.970	15.342	-27.300	-7.552	7.708	-0.049	-0.255	0.008
1008.931	12.487	14.928	-27.416	-7.437	7.831	-0.246	-0.255	0.011
1008.994	13.041	14.472	-27.519	-7.339	7.937	-0.459	0.986	0.011
1009.057	13.620	13.997	-27.623	-7.224	8.035	-0.688	-0.255	0.013
1009.119	14.234	13.467	-27.714	-7.118	8.142	-0.893	-0.255	0.013
1009.182	14.843	12.944	-27.793	-6.995	8.248	-1.130	-1.495	0.013
1009.244	15.367	12.451	-27.824	-6.880	8.355	-1.352	-0.255	0.011
1009.307	15.830	11.933	-27.781	-6.766	8.453	-1.564	0.986	0.011
1009.369	16.353	11.428	-27.787	-6.643	8.568	-1.786	-0.255	0.011
1009.432	16.810	10.941	-27.775	-6.520	8.682	-2.023	0.986	0.015
1009.494	17.236	10.466	-27.702	-6.405	8.789	-2.261	-1.495	0.011
1009.557	17.674	9.967	-27.641	-6.299	8.904	-2.490	0.986	0.011
1009.620	18.076	9.449	-27.537	-6.176	9.010	-2.719	-0.255	0.011
1009.682	18.448	8.944	-27.403	-6.061	9.116	-2.941	0.986	0.010
1009.745	18.831	8.396	-27.239	-5.947	9.223	-3.154	0.986	0.008
1009.807	19.184	7.799	-26.995	-5.832	9.313	-3.366	-0.255	0.006
1009.870	19.537	7.142	-26.685	-5.717	9.395	-3.563	-0.255	0.005
1009.932	19.927	6.350	-26.289	-5.586	9.477	-3.784	-0.255	0.006
1009.995	20.341	5.461	-25.814	-5.447	9.559	-3.973	0.986	0.004
1010.057	20.785	4.481	-25.266	-5.308	9.608	-4.169	-0.255	0.005
1010.120	21.254	3.440	-24.718	-5.185	9.633	-4.349	0.986	0.004
1010.182	21.674	2.472	-24.177	-5.013	9.649	-4.521	-0.255	0.005
1010.245	22.113	1.553	-23.683	-4.865	9.649	-4.677	0.986	0.003
1010.308	22.575	0.682	-23.282	-4.685	9.624	-4.833	0.986	0.003
1010.370	22.977	-0.097	-22.910	-4.505	9.592	-4.972	-1.495	0.003
1010.433	23.361	-0.816	-22.563	-4.317	9.534	-5.111	-0.255	0.003
1010.495	23.696	-1.486	-22.228	-4.136	9.485	-5.242	2.226	0.002
1010.558	24.012	-2.143	-21.894	-3.940	9.428	-5.373	-1.495	0.000
1010.620	24.292	-2.776	-21.528	-3.735	9.346	-5.488	0.986	0.002
1010.683	24.536	-3.397	-21.169	-3.538	9.264	-5.594	0.986	0.002
1010.745	24.773	-4.018	-20.792	-3.342	9.174	-5.717	2.226	0.000
1010.808	25.035	-4.615	-20.444	-3.145	9.084	-5.832	0.986	0.003
1010.871	25.291	-5.218	-20.085	-2.932	8.994	-5.947	-0.255	0.003
1010.933	25.510	-5.796	-19.732	-2.736	8.895	-6.061	0.986	0.004
1010.996	25.723	-6.356	-19.385	-2.539	8.822	-6.176	-0.255	0.004
1011.058	25.918	-6.916	-19.032	-2.334	8.740	-6.299	0.986	0.005
1011.121	26.107	-7.470	-18.667	-2.138	8.666	-6.413	0.986	0.008
1011.183	26.271	-8.043	-18.259	-1.941	8.584	-6.545	0.986	0.006
1011.246	26.417	-8.591	-17.851	-1.736	8.510	-6.659	0.986	0.011
1011.308	26.569	-9.193	-17.406	-1.524	8.428	-6.782	0.986	0.009
1011.371	26.679	-9.760	-16.944	-1.311	8.330	-6.905	-1.495	0.011
1011.433	26.807	-10.338	-16.499	-1.098	8.232	-7.020	-0.255	0.011
1011.496	26.922	-10.880	-16.073	-0.885	8.109	-7.134	-0.255	0.011
1011.559	27.008	-11.409	-15.635	-0.672	7.994	-7.224	2.226	0.013
1011.621	27.117	-11.963	-15.196	-0.459	7.888	-7.323	-1.495	0.013
1011.684	27.233	-12.518	-14.758	-0.246	7.757	-7.413	0.986	0.013
1011.746	27.349	-13.102	-14.277	-0.025	7.618	-7.503	0.986	0.014
1011.809	27.470	-13.693	-13.796	0.188	7.478	-7.601	-0.255	0.015
1011.871	27.580	-14.314	-13.291	0.418	7.339	-7.675	0.986	0.015
1011.934	27.671	-14.928	-12.773	0.655	7.200	-7.773	-0.255	0.017
1011.996	27.708	-15.434	-12.311	0.893	7.052	-7.847	0.986	0.017
1012.059	27.726	-15.933	-11.823	1.106	6.921	-7.921	-0.255	0.016
1012.122	27.732	-16.420	-11.349	1.327	6.782	-8.011	-0.255	0.017
1012.184	27.720	-16.858	-10.874	1.564	6.635	-8.093	0.986	0.014
1012.247	27.677	-17.327	-10.381	1.794	6.487	-8.183	0.986	0.014
1012.309	27.629	-17.790	-9.887	2.023	6.340	-8.265	-0.255	0.013
1012.372	27.562	-18.247	-9.339	2.261	6.192	-8.363	2.226	0.016
1012.434	27.440	-18.624	-8.871	2.474	6.053	-8.437	-0.255	0.010
1012.497	27.336	-19.014	-8.371	2.703	5.914	-8.519	0.986	0.011
1012.559	27.148	-19.367	-7.817	2.908	5.783	-8.592	-0.255	0.009
1012.622	26.849	-19.677	-7.209	3.121	5.627	-8.666	-0.255	0.008
1012.684	26.460	-20.049	-6.454	3.326	5.480	-8.715	-1.495	0.004
1012.747	25.985	-20.438	-5.595	3.522	5.332	-8.772	2.226	0.006
1012.810	25.473	-20.846	-4.676	3.710	5.201	-8.805	0.986	0.005
1012.872	24.968	-21.327	-3.683	3.882	5.037	-8.846	-0.255	0.005
1012.935	24.463	-21.784	-2.740	4.071	4.882	-8.846	-1.495	0.003
1012.997	24.000	-22.204	-1.857	4.227	4.702	-8.846	-0.255	0.004
1013.060	23.580	-22.630	-1.011	4.382	4.530	-8.813	0.986	0.004
1013.122	23.209	-22.989	-0.298	4.546	4.349	-8.797	-0.255	0.002
1013.185	22.880	-23.336	0.414	4.702	4.161	-8.764	0.986	0.002
1013.247	22.527	-23.653	1.059	4.841	3.973	-8.723	-0.255	0.002
1013.310	22.198	-23.957	1.680	4.996	3.784	-8.682	-0.255	0.000
1013.373	21.863	-24.250	2.326	5.136	3.571	-8.633	-1.495	0.002
1013.435	21.498	-24.554	2.983	5.267	3.391	-8.568	0.986	0.004
1013.498	21.139	-24.859	3.647	5.406	3.186	-8.519	0.986	0.000
1013.560	20.773	-25.157	4.311	5.529	2.981	-8.428	-0.255	0.003
1013.623	20.426	-25.455	4.956	5.652	2.777	-8.355	-0.255	0.006
1013.685	20.049	-25.747	5.607	5.775	2.572	-8.273	-0.255	0.005
1013.748	19.690	-26.027	6.253	5.906	2.343	-8.191	-1.495	0.005
1013.810	19.312	-26.277	6.892	6.037	2.154	-8.109	-0.255	0.006
1013.873	18.965	-26.545	7.501	6.160	1.941	-8.027	-0.255	0.008
1013.935	18.612	-26.746	8.055	6.299	1.728	-7.937	-1.495	0.010
1013.998	18.228	-26.929	8.615	6.422	1.507	-7.855	0.986	0.011
1014.061	17.857	-27.099	9.151	6.545	1.294	-7.765	-2.735	0.011
1014.123	17.449	-27.233	9.699	6.676	1.065	-7.659	0.986	0.013
1014.186	17.041	-27.373	10.247	6.790	0.835	-7.560	0.986	0.014
1014.248	16.548	-27.440	10.801	6.930	0.614	-7.454	-0.255	0.016
1014.311	16.085	-27.513	11.342	7.028	0.393	-7.355	0.986	0.014
1014.373	15.610	-27.598	11.890	7.134	0.180	-7.249	-0.255	0.015
1014.436	15.117	-27.665	12.457	7.216	-0.041	-7.126	0.986	0.014
1014.498	14.636	-27.769	13.041	7.331	-0.262	-6.995	-0.255	0.014
1014.561	14.161	-27.884	13.626	7.413	-0.491	-6.864	2.226	0.015
1014.624	13.644	-27.976	14.234	7.495	-0.713	-6.733	0.986	0.017
1014.686	13.120	-28.037	14.825	7.601	-0.942	-6.594	-0.255	0.016
1014.749	12.633	-28.073	15.349	7.667	-1.163	-6.454	-1.495	0.015
1014.811	12.231	-28.097	15.781	7.765	-1.392	-6.307	2.226	0.014
1014.874	11.817	-28.134	16.225	7.863	-1.614	-6.184	-0.255	0.014
1014.936	11.373	-28.140	16.664	7.953	-1.851	-6.037	-0.255	0.014
1014.999	10.947	-28.128	17.096	8.043	-2.089	-5.906	-0.255	0.014
1015.061	10.454	-28.085	17.534	8.158	-2.318	-5.766	0.986	0.010
1015.124	9.924	-28.006	17.991	8.265	-2.556	-5.635	2.226	0.009
1015.186	9.388	-27.909	18.429	8.363	-2.793	-5.496	0.986	0.006
1015.249	8.871	-27.781	18.825	8.445	-3.014	-5.373	-0.255	0.006
1015.312	8.335	-27.623	19.190	8.535	-3.227	-5.234	0.986	0.004
1015.374	7.732	-27.397	19.580	8.617	-3.457	-5.111	2.226	0.003
1015.437	7.081	-27.117	19.964	8.699	-3.661	-4.956	-1.495	0.004
1015.499	6.332	-26.746	20.341	8.772	-3.899	-4.824	-0.255	0.004
1015.562	5.461	-26.259	20.712	8.830	-4.095	-4.685	0.986	0.004
1015.624	4.493	-25.687	21.114	8.895	-4.308	-4.538	-0.255	0.003
1015.687	3.476	-25.102	21.546	8.936	-4.497	-4.382	-0.255	0.003
1015.749	2.447	-24.505	21.979	8.953	-4.685	-4.235	-0.255	0.002
1015.812	1.437	-23.945	22.429	8.944	-4.841	-4.063	-1.495	0.000
1015.875	0.542	-23.434	22.819	8.928	-4.980	-3.874	0.986	0.000
1015.937	-0.304	-22.995	23.209	8.895	-5.136	-3.694	-0.255	0.002
1016.000	-1.041	-22.600	23.586	8.830	-5.275	-3.506	-0.255	0.002
1016.062	-1.729	-22.253	23.939	8.781	-5.390	-3.334	-1.495	0.004
1016.125	-2.362	-21.948	24.256	8.723	-5.521	-3.137	0.986	0.004
1016.187	-2.959	-21.638	24.536	8.658	-5.652	-2.941	0.986	0.004
1016.250	-3.513	-21.315	24.798	8.568	-5.758	-2.752	-1.495	0.005
1016.312	-4.079	-20.980	25.029	8.510	-5.873	-2.572	-0.255	0.006
1016.375	-4.639	-20.651	25.254	8.420	-5.996	-2.375	-0.255	0.008
1016.437	-5.199	-20.292	25.473	8.355	-6.102	-2.179	0.986	0.011
1016.500	-5.753	-19.957	25.680	8.256	-6.233	-1.999	-0.255	0.011
1016.563	-6.289	-19.598	25.869	8.199	-6.356	-1.794	-0.255	0.015
1016.625	-6.868	-19.215	26.052	8.134	-6.479	-1.614	0.986	0.011
1016.688	-7.428	-18.807	26.204	8.084	-6.602	-1.409	-0.255	0.013
1016.750	-7.970	-18.368	26.320	8.011	-6.725	-1.229	-0.255	0.013
1016.813	-8.560	-17.930	26.466	7.945	-6.848	-1.032	-0.255	0.013
1016.875	-9.145	-17.492	26.636	7.871	-6.987	-0.811	-0.255	0.014
1016.938	-9.723	-17.053	26.764	7.781	-7.102	-0.623	0.986	0.011
1017.000	-10.289	-16.645	26.916	7.699	-7.224	-0.410	-0.255	0.014
1017.063	-10.825	-16.219	27.044	7.601	-7.331	-0.221	0.986	0.015
1017.126	-11.342	-15.823	27.172	7.519	-7.421	-0.025	0.986	0.014
1017.188	-11.860	-15.416	27.282	7.421	-7.527	0.180	-1.495	0.014
1017.251	-12.384	-15.008	27.391	7.314	-7.626	0.377	0.986	0.015
1017.313	-12.913	-14.569	27.501	7.208	-7.732	0.590	0.986	0.015
1017.376	-13.486	-14.107	27.598	7.085	-7.822	0.803	0.986	0.013
1017.438	-14.094	-13.607	27.696	6.970	-7.929	1.032	-1.495	0.011
1017.501	-14.703	-13.053	27.769	6.848	-8.003	1.245	0.986	0.011
1017.563	-15.251	-12.548	27.811	6.725	-8.109	1.458	-0.255	0.015
1017.626	-15.714	-12.049	27.781	6.585	-8.215	1.671	0.986	0.011
1017.688	-16.201	-11.568	27.775	6.463	-8.314	1.900	0.986	0.014
1017.751	-16.658	-11.099	27.775	6.340	-8.412	2.138	0.986	0.010
1017.814	-17.090	-10.624	27.726	6.233	-8.527	2.384	-0.255	0.010
1017.876	-17.510	-10.113	27.653	6.094	-8.633	2.597	-1.495	0.009
1017.939	-17.942	-9.589	27.550	5.988	-8.723	2.809	-0.255	0.009
1018.001	-18.314	-9.078	27.422	5.865	-8.838	3.039	-0.255	0.008
1018.064	-18.728	-8.481	27.239	5.750	-8.920	3.252	-0.255	0.005
